Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,SFI,Recommendation,Type
11.626975612837995,43.06065902057014,36.93729733299669,16.155874187014966,44.62435129535461,5.584844596413784,Low,Leguminous,Cowpeas
11.69675428170384,30.96220882748824,48.79648184429082,15.878263938659687,56.611344560740335,6.030652275110934,Low,Leguminous,Soybeans
29.732791570023508,42.167120100631735,13.756028631576736,20.013574780440912,56.25114437230012,6.703107758599648,Low,Leguminous,Soybeans
17.485415915122406,46.05681553407457,36.90408472900505,26.773454656672016,62.8570543781461,6.093119824411861,Low,Leguminous,Soybeans
17.412842941337818,53.18967214828807,27.750008772182845,25.615214021113736,65.00949885812757,6.928848328142484,Low,Leguminous,Soybeans
26.25599134515005,28.256850870424127,44.72569017510021,26.829224470086096,53.21324050937272,7.018010565043862,Low,Leguminous,Soybeans
28.944971547677174,20.439833146339215,17.085991577895435,22.75903584662414,49.069997480544814,5.705031928132949,Low,Leguminous,Cowpeas
29.720021276457416,25.47542520275229,37.70503808904658,21.60298496933236,47.780046919512834,6.527708928413535,Low,Leguminous,Soybeans
25.067563705178834,56.0007456739242,43.52461158592441,17.21178790059426,45.83871510114616,6.517781111182112,Low,Leguminous,Soybeans
17.525191710618316,54.95560310250061,47.78456877896093,19.922891304139675,41.72942746597074,6.238561540431082,Low,Leguminous,Soybeans
11.670014333973375,43.896524086812335,37.32992113158584,21.510290492608128,50.2734393650414,7.365849725139344,Low,Leguminous,Soybeans
25.54293831854873,44.020674417346136,29.886990560337093,16.32900644519426,48.107430763923496,7.155012639746443,Low,Leguminous,Soybeans
21.1680849947161,46.60146698185022,34.713889608048554,18.30917929066817,68.99252157599221,6.8944187638192735,Low,Leguminous,Soybeans
18.48444018493953,27.014851144937985,44.756199379148725,23.973379410956085,56.73126478750132,6.928653271469996,Low,Leguminous,Soybeans
28.12708770189472,56.57647783699839,32.82438986555319,26.03494671358785,50.41831117091522,6.423432287626238,Low,Leguminous,Soybeans
12.223949646123026,36.75082099568293,11.215482387873475,29.975212670894244,57.41402802981088,7.341989042193152,Low,Leguminous,Soybeans
19.852502085817186,35.3255411299799,47.23794782027911,28.996699970153365,44.17590104037087,6.8891908545065705,Low,Leguminous,Soybeans
10.227072895348382,40.7567082113135,37.58107004126245,24.638477993027877,53.32131247606608,6.957962123311633,Low,Leguminous,Soybeans
19.373212839882527,21.8786386710022,37.06053543108986,21.31872079941108,58.78702964263192,7.22338180757469,Low,Leguminous,Soybeans
11.126065513636746,26.651334750243176,18.627006095908687,24.54266047062349,54.66693495377354,6.0481431786843824,Low,Leguminous,Soybeans
12.37635832536144,49.52134465705482,36.355418809306286,26.78477427120348,52.053364019629726,7.1141418077334055,Low,Leguminous,Soybeans
12.350524935542095,23.311946717005057,25.75457622616634,16.77504286385081,69.81545166699095,5.890481205912984,Low,Leguminous,Cowpeas
22.984206042321272,44.12608437865553,36.04931908165968,21.148573345444323,66.4094428644678,6.190683904489776,Low,Leguminous,Soybeans
24.920897585308467,29.81396438725284,14.263721212319629,27.59703428453426,58.7021787447832,6.171220908539685,Low,Leguminous,Soybeans
21.667375301943192,35.571824561679065,36.313812184121446,20.757494278995654,57.08132083546848,7.457050936778281,Low,Leguminous,Soybeans
29.24345096949084,31.547749470827995,49.97654903082666,23.5780840684078,58.61981439473752,7.213074447495853,Low,Leguminous,Soybeans
17.49741159047408,34.226908658597964,11.92848155442224,23.816540412932973,46.039363234673,6.90233972318052,Low,Leguminous,Soybeans
15.714241725637216,48.76183620736982,49.08696736885269,17.76714379700459,51.85413229792956,6.95411352323078,Low,Leguminous,Soybeans
27.371982563789206,31.884868624927,26.276318428914823,20.43353162478433,41.18378598672698,6.624145588805142,Low,Leguminous,Soybeans
14.471916770389052,42.65618561187589,44.83013801349037,20.01766933112898,54.2663811246048,7.394181334217038,Low,Leguminous,Soybeans
29.264450788812223,39.04201608796399,41.29541936233094,15.392950627980971,56.2907375187299,6.492517505764723,Low,Leguminous,Soybeans
10.243089493796326,46.54684661450592,32.68065043946671,15.362876458370328,46.83249208309629,6.261035419739789,Low,Leguminous,Soybeans
29.39757653415278,57.47318957299032,39.537968370053065,27.4754556551366,68.92086541496542,5.826070673863182,Low,Leguminous,Cowpeas
10.863198239011522,49.30288388841001,45.14062245205392,19.096062149592186,67.28363832811726,7.072411304522116,Low,Leguminous,Soybeans
27.822862273961423,28.59761514363027,26.16561286604132,22.771181493582237,61.664297063677175,6.968887864151183,Low,Leguminous,Soybeans
20.554022181726,21.247325402451388,23.081326462529542,19.4808836038316,56.00159886296088,6.2687100770482695,Low,Leguminous,Soybeans
29.859295922386007,30.490561771993004,36.70373542254339,29.110188676730107,66.09907478943055,5.550386827918459,Low,Leguminous,Cowpeas
11.475931294707976,43.803117228010194,42.31383767765034,18.889451382986607,43.91957031470389,7.177994655436022,Low,Leguminous,Soybeans
21.07708568802641,22.057032539370013,40.49140539106463,21.444852191084024,63.71529382824655,5.522835966908147,Low,Leguminous,Cowpeas
29.38605071238198,39.85464988804945,41.912545954345376,28.090953757269027,43.74462441900545,6.907399559258102,Low,Leguminous,Soybeans
20.461956883402976,43.87371395667557,27.42333259251732,27.62900350187713,63.82631987648216,7.440514219452114,Low,Leguminous,Soybeans
22.58797276270525,33.369755632678434,42.71336864700086,17.791521267694158,48.27302704754071,6.375322656296407,Low,Leguminous,Soybeans
23.914973779692343,50.83648814983288,14.80836221482434,27.039649646935658,66.31271743054566,5.969946809991906,Low,Leguminous,Cowpeas
19.090821295355465,24.26393012535087,31.779563918433983,21.87280330106839,68.32126281476194,6.909742020086764,Low,Leguminous,Soybeans
22.55116160168127,23.00551126943235,10.230346419924864,22.244533081280327,44.46387908215347,7.134256284031171,Low,Leguminous,Soybeans
21.686286238462003,49.12755024814413,22.98343319601081,17.002199586239158,53.88026815196181,6.592860632155695,Low,Leguminous,Soybeans
28.02316020981978,39.81965264824794,24.65846139485592,16.20902270635687,69.42962134488056,7.434070550512292,Low,Leguminous,Soybeans
10.908927606829158,47.53609585710944,25.84690766437021,25.91908960460648,54.5022230791944,5.603337443315922,Low,Leguminous,Cowpeas
15.619263791844606,37.39309354414985,37.81868826759449,22.446917285329494,65.90642567543635,6.5095911966090565,Low,Leguminous,Soybeans
29.008229681531176,29.856081329564272,25.54232405081383,21.55276053922769,57.66194566393959,6.9369078946451,Low,Leguminous,Soybeans
27.80527567781833,52.76409270696799,27.947744904901228,25.94262342978595,51.259897237588056,7.225280942298358,Low,Leguminous,Soybeans
19.11313505571426,51.976635158759166,19.5017652349731,26.482693484866644,48.57350666577611,5.85851122381558,Low,Leguminous,Cowpeas
22.40265195603073,47.78785883417707,24.930071665173603,17.383622515040305,46.09669273258262,7.100006963527363,Low,Leguminous,Soybeans
15.547623659622651,30.885805489198507,19.090785090526055,24.15337724216462,62.85394574133092,6.60541415143709,Low,Leguminous,Soybeans
13.762423194475224,43.60922667476349,12.927836950737746,17.030311234165282,51.59621520469084,6.293107363979926,Low,Leguminous,Soybeans
19.27396809879964,34.438955877601074,34.13794373525512,26.27062629043569,55.33826386602254,5.763430057158187,Low,Leguminous,Cowpeas
17.067044560521055,23.663282933065368,36.728511942200655,24.854327344007093,54.769764400035456,7.230591517817825,Low,Leguminous,Soybeans
21.67312223701744,56.69254301848972,34.779613840384584,29.34921931625187,57.31837087699394,5.814546416359431,Low,Leguminous,Cowpeas
11.554692739299696,25.472745236758456,28.53976175202289,16.034370245346317,65.96731436873657,6.119575718418199,Low,Leguminous,Soybeans
29.48789615332333,58.0094941528321,25.19143120716919,15.855820817268814,69.42218030750288,6.080091063924874,Low,Leguminous,Soybeans
29.72421488959206,37.84023091831823,44.53334598287301,19.232806120398003,52.22752625721451,7.242828068381709,Low,Leguminous,Soybeans
69.92018945485614,20.322364133684797,57.47711454924556,23.159596669274517,47.87455023701773,6.426398872617841,High,General,Barley
72.50854479572249,57.7269929184514,59.3612605711652,18.473985371458483,57.436464324681495,6.473656423882474,High,General,Maize
68.27351423122164,29.48577863910845,51.85937557318323,27.73385804214109,61.54503842681541,7.369786093109017,High,General,Oats
78.69054350105462,24.304567390394357,50.27032360987713,20.959072092606892,43.732656605556805,6.774171777709431,High,General,Wheat
73.06608229842561,50.72512713523529,47.22232647116406,18.683259389167365,57.98791780132162,7.297335403105327,High,General,Rice
76.12374911506153,40.01909263466872,26.642994093340548,27.184892703705923,56.51053836516253,6.413017710683066,High,General,Oats
77.34284333830593,37.3508226407207,22.36423283502618,20.14258447208176,55.41866340072124,5.798872517036589,High,General,Maize
72.05391967495234,29.980123187309676,47.62905260453053,16.672315317581727,60.70369353046024,7.359871188148171,High,General,Barley
66.97035368025996,41.89885959449275,49.15144889026304,23.556142371054623,65.12348785250386,6.417410231335077,High,General,Wheat
40.22874325443157,30.9753842081035,21.87891964392559,23.72346306656983,49.68969049530605,5.863262843757644,High,General,Rice
58.633030128924986,56.063320211482704,57.12207000915392,25.72043512853601,66.67036570332878,6.104791480607845,High,General,Oats
62.84649194489444,28.60817918932771,23.6456255777871,18.603291498125785,44.81900837855652,5.601605179377884,High,General,Oats
52.16121089791999,55.37420601823014,31.43602135084809,21.65657008638368,45.19071609253493,6.436601182912771,High,General,Wheat
52.72417787613888,42.37621702909428,46.89559251194818,19.235518785639844,48.00316190871772,7.206256343820473,High,General,Barley
78.4463766284066,53.13952535580964,26.79490377617905,16.214306041735323,43.585926086412336,7.367160912013379,High,General,Maize
75.66843460810983,48.5138398344382,22.216635537689776,28.14920740523837,46.90957674048633,7.365204415007287,High,General,Barley
73.96716022006817,47.86780445746994,33.24585956656599,25.93304706732512,43.192352887085335,5.750460051257494,High,General,Barley
56.24047206824443,32.973832307802226,50.63886299420716,19.52194589188201,64.65257250956171,6.264107765022114,High,General,Barley
40.54794201635658,29.35587725888814,36.547147159410414,23.990594893079795,44.16906975659874,5.5564575193014125,High,General,Wheat
43.20888985822856,28.435449107231527,46.11891687631757,18.01895682201709,62.4189267267957,7.210330689942945,High,General,Wheat
52.48785472870415,54.28766628238355,43.18476388912546,28.35354932693657,41.43741603740001,6.217511524042548,High,General,Maize
40.62971651982708,52.8170728103608,20.888739281023216,16.723595150428654,68.45560982541745,6.76223405578447,High,General,Barley
40.68599127660792,37.62294112049229,59.54159948182826,15.057557182617014,61.334802625832985,6.929796876154577,High,General,Wheat
76.66413206569644,25.296184539858185,21.65712355277551,22.53012296608773,40.20389645758336,6.359689339486311,High,General,Maize
68.24634008476217,35.290090079098334,58.7121095059394,23.74691735179304,62.915695006006416,6.112884673100486,High,General,Maize
52.35823960272611,44.77373816547646,41.99456713457593,23.684479804437068,55.42245762298556,7.424425820231889,High,General,Barley
45.30578310403813,38.176126179198114,58.52636108260266,15.817678911567397,63.38095511005359,7.428976450047708,High,General,Rice
60.465428715803085,51.2075707393198,24.590143976553417,19.710657103776487,55.67490426671765,6.078872736060044,High,General,Barley
40.21384643417458,59.90491289005541,39.616340767420525,22.487984202619977,59.23074572906064,6.459250193488916,High,General,Rice
77.53654975432576,27.645283537955876,26.780163674642345,18.248687784408613,63.589949661851215,7.4456883173200445,High,General,Maize
56.59260477555789,38.3860327863829,22.038995080897696,28.089388282288446,52.1532416376357,5.509736815311007,High,General,Wheat
56.09339820949331,37.23935607683288,44.70116460249246,16.30663934192151,40.08124449461357,6.325356496758299,High,General,Oats
55.62374430327129,32.179701309958034,28.311336838467657,22.31076662508064,65.49839487835565,5.700915099361937,High,General,Maize
42.77313321551059,27.923820668811583,43.50788073150184,25.37124086269728,51.42671087873988,6.518315931125205,High,General,Wheat
65.53288959167307,22.627684659586368,24.494579277959424,18.926266502017235,54.88128178049749,5.549339909080974,High,General,Maize
69.32014478513413,55.484772688947935,33.279458857308114,24.36361105496277,40.23299926461906,6.313796862781256,High,General,Barley
67.0450159035316,36.793947907452704,51.26530232212989,27.440777252135614,54.76276031050294,5.94139814957067,High,General,Rice
45.537419733175774,39.87582074000196,37.4820608736875,17.855054626425712,69.59462204715189,6.566616724917481,High,General,Maize
63.1536067214237,56.67768192803664,45.109816595893456,28.75830887737294,48.348029824563085,7.491987298201399,High,General,Wheat
62.77937936689016,51.05161910063792,45.89831762982184,23.30337798993537,51.862548107271344,7.101072210253495,High,General,Barley
74.73643151765529,25.22005056468737,53.75020175949175,19.488480064515908,60.6156998940603,7.191284183248843,High,General,Oats
55.16510633502588,42.616798704309694,32.99691177626565,21.46287413073406,64.44381002570975,6.770529974718162,High,General,Barley
54.85943774637737,37.690091060782365,47.4918225033007,19.682878256795817,52.52174872018301,5.583119696544517,High,General,Rice
64.74108234872742,51.88844290315051,58.46463228184663,25.876667398999743,49.29006611203877,5.913595352088288,High,General,Barley
65.32290613998052,48.96930190447797,49.20973337431472,26.944509951226983,68.13477399955201,7.35012911289411,High,General,Oats
58.771409093031615,47.61622887644288,39.59481906870978,27.49406088477992,60.31434900015008,6.232226235857502,High,General,Wheat
57.72237449321685,33.621793419195875,45.22869777967717,29.78652374378612,43.57063913479424,5.707273452961591,High,General,Maize
59.76590682551531,52.19854921597018,49.587315910524325,26.86926438745025,42.067836344039456,6.904810731732404,High,General,Rice
74.44181198013248,22.095651823794448,44.491030627754895,24.02076106032845,54.506495523711074,6.098915447868509,High,General,Oats
58.4466760501564,26.38499605728669,20.667032539593567,20.08830447587676,46.60270198141817,6.037713825808344,High,General,Rice
77.59727167879291,33.42493091911647,27.790939907489037,23.16893173066124,47.619542601287606,7.49595491111652,High,General,Barley
60.16015054385304,23.07229764277125,52.41872868861864,15.616022591856082,66.33076536483544,7.2162778500533085,High,General,Rice
77.96802772723566,29.399771101387664,30.906025892499382,26.172376132948692,42.68698072948932,6.315875636735682,High,General,Oats
73.31327607476302,53.20603931991673,49.26248478244536,21.689333176381528,61.46092345686669,7.460522415632998,High,General,Maize
54.49725290463317,57.93006151160317,34.88480860966795,15.300348445982817,48.13426760141764,6.800226446838427,High,General,Maize
74.54565685186463,32.18409423096762,40.875373126317726,15.937604122656165,62.80984664212413,6.9840449037595205,High,General,Rice
44.402531368044606,30.58063215955353,22.71893199277615,20.81199695732635,61.672341533906334,5.563026086164423,High,General,Wheat
77.00188701372058,31.19570608985708,27.24902244198838,23.75132278527653,40.22175704332879,5.743210518696114,High,General,Rice
65.26574060331566,31.108763494033752,58.28787854076938,21.9630592342819,55.27406238764797,6.7661702529924765,High,General,Barley
42.17562994089245,21.43720728743892,55.60552213787656,24.288064759382323,44.17958447134139,7.298047965298968,High,General,Maize
65.77026894603246,57.07665385324432,46.091004435962006,22.204413881870337,65.9868109173603,6.747487452175191,High,General,Maize
78.96990616579023,28.54792566281313,38.3857838954295,24.9255576822202,66.1475764858722,5.768049788637984,High,General,Maize
42.792026184585154,36.8001629632562,47.03045171580895,18.28689097006201,52.55037422481274,5.73152009249265,High,General,Wheat
62.18750839120345,20.38747530963871,44.74441156375756,16.69264780775432,53.331868553532416,7.188371791648163,High,General,Wheat
69.9117739903749,54.31820363660229,42.74209022418448,23.9465093193849,49.09848818213581,5.778604677415829,High,General,Oats
72.41034346798125,49.24629377819669,22.367082874541676,22.270342754044613,61.49818896880093,6.540463921008051,High,General,Rice
56.55309861283183,57.870241406948125,45.31210442646028,15.40301481067403,50.759840890793775,5.574226639924604,High,General,Rice
48.166662366729724,51.26461916785596,50.756801782846736,20.707228282395537,48.03377423567901,5.661339534782355,High,General,Barley
41.69369115089536,32.54826048208261,59.76326618582302,16.59188378236493,52.966931785135245,6.844696535285729,High,General,Maize
63.18904628388899,29.914934349136946,20.443142103772388,22.97035247629043,42.74462555162376,6.878362820855033,High,General,Wheat
58.11644281070443,47.90865230213171,49.20693813242707,20.93666519490646,62.398096139326114,6.182938813216885,High,General,Barley
77.94977580598844,34.56451100041998,42.871572637439215,24.19727866654527,40.37789203815361,5.931219530486089,High,General,Barley
42.42419630859639,42.64860063010467,37.36208704323827,27.084033281553573,59.33455184561782,7.127420541514616,High,General,Wheat
67.41581373784022,20.250298841058807,25.10280698285484,19.49503025762236,45.485935802646175,5.934206458939781,High,General,Rice
40.998648884802286,22.47542806721901,36.36340594539504,29.431531562475413,46.97212138643239,6.58405413933276,High,General,Maize
46.85736706842171,41.414717647266045,34.17508731944541,23.03451750881361,59.0689599592012,7.43641768172581,High,General,Rice
58.14315999691337,42.64286585792661,32.11319555914969,24.274361981321817,69.78830397348722,5.795704875724768,High,General,Barley
58.19489771211472,50.05811777837374,49.23518493288831,25.21008559838605,63.33152467217652,7.381752534989418,High,General,Maize
67.42802171734576,25.27861278495847,48.02902085137056,25.000972947863847,46.77518896670176,5.865786106137337,High,General,Oats
76.40852139471026,40.52732335027115,43.56080363923646,22.664561145675933,45.280742651234014,6.634886416046459,High,General,Barley
65.56128635659684,27.777905777267545,57.54659253173489,21.43146436672025,65.98698610803011,6.254015423917489,High,General,Rice
78.14140391406036,23.727844782507788,33.99417536723418,15.806729462660668,53.32551843764513,7.429857203003651,High,General,Rice
75.2646255951199,36.41983176242218,29.752077508407183,15.331287679517697,44.111584084844665,6.047084058003874,High,General,Rice
63.37999182123161,26.53346592356229,46.23613252393598,20.36941791799147,65.86634269965815,6.299316004171507,High,General,Wheat
73.3516780367531,28.871279127692745,27.95256243749612,20.004913359505387,64.48277058742784,7.465720235710841,High,General,Barley
65.70310441294536,32.70218319478007,32.60042028733699,20.8154273225851,69.5171909169149,6.572940782376946,High,General,Maize
43.142313236949086,30.37553602972785,28.984097602995394,17.07552301332285,67.29231060138052,6.505260231242507,High,General,Rice
69.6225889303804,23.50365189623785,22.76614270874005,26.07252405805265,65.55371015981625,6.015556976407982,High,General,Rice
43.79633765069385,23.59664979438809,53.09994966542693,27.854466221643584,41.577231934330094,6.902727120620883,High,General,Wheat
63.763311222788495,27.729976609366727,30.181621716866445,29.080719530610523,43.13246108494354,5.528745903555556,High,General,Maize
68.10560823432915,22.02236751838156,38.92110013372083,22.385434552794383,57.06949582912368,5.599025259404587,High,General,Barley
42.661104328434206,45.05828078707708,21.73261093017248,25.51298548688143,55.94437738845463,6.698717174271605,High,General,Oats
49.23178615706127,31.49306866035608,47.97357865010572,27.833266851538085,53.73889643468606,6.183349147636909,High,General,Wheat
76.626889290466,31.18983871076284,33.22244009225163,21.274366666402287,51.90367976243753,7.4066327444019215,High,General,Barley
64.65257968931586,33.27993176951061,49.7894691131684,19.641191923056667,52.93631454592987,7.306381381445571,High,General,Oats
49.85144075242126,46.51185096838887,36.49612241871465,29.050868337802356,57.07893802404386,6.927412517353415,High,General,Rice
67.62719084592027,54.82535525933962,27.830224256224984,22.73514826615609,40.06229552800244,7.136291162255603,High,General,Rice
63.87105679846759,50.36347730222553,40.52700329128143,22.45880829886317,47.82126322398557,6.834663699335387,High,General,Maize
60.063027996717935,49.1011692090038,25.22018238549759,17.676241448452437,55.54839162066133,5.751164205420322,High,General,Oats
79.04747899952335,39.37564742403397,37.62156639491979,16.622325218600352,61.666482960209386,7.031086739378406,High,General,Rice
67.33815109630035,47.75222227869647,32.69221909681946,27.631602937252676,45.22470077186189,5.920383937437693,High,General,Rice
55.017644386716505,42.11049472134333,56.47838336798533,24.21199764281277,56.40643521362298,6.146885710200394,High,General,Maize
72.00293728307471,28.650021127461155,22.4371488688288,19.88736876029173,61.43379051657345,7.138468424204841,High,General,Barley
75.38333171684751,28.34353470964203,47.76069656422968,17.876043260853997,53.33882973741714,6.573051216786896,High,General,Rice
45.00882238067326,31.855680275011338,27.31004663949744,23.33245920254447,40.81243401010153,7.219881428366818,High,General,Wheat
48.02211911381066,56.43210683879253,32.76180297328959,23.75878933891703,53.4780447539691,5.926070639686529,High,General,Wheat
48.64908036511119,41.89659361518903,36.62056252248264,18.104904018675875,48.893346632324594,6.715556877213775,High,General,Barley
67.64847237546161,49.356215080074776,56.32060357499897,27.77108621837211,67.88948823103985,5.667581945096523,High,General,Oats
64.12158220213134,33.8623503926619,29.70313064295301,16.263965492337768,43.73840157034982,6.786121987080059,High,General,Maize
64.75966258794352,36.30863082660901,23.65235210178681,20.34139627749633,59.574278665216966,7.0250680755510695,High,General,Wheat
77.63093198758004,25.02262314549005,32.74758415962094,25.205766206437836,41.58159299003504,6.669861787957443,High,General,Wheat
71.03646131229223,26.851798312866816,24.18703882142133,19.11180545728801,53.385113134380894,6.032463002997621,High,General,Barley
45.11747698047133,53.09426219304582,25.1438594384221,27.41512792171908,56.61938461660242,5.562685337717733,High,General,Oats
53.90028329700724,43.39354526755528,42.95402391900107,26.098017399006054,48.93864793950596,5.738897767928572,High,General,Oats
57.41574584702943,33.501298635352754,22.43607732397973,26.83534266822201,53.652269065611534,6.744605958148052,High,General,Barley
55.8384635499042,52.11404835982184,21.23723525574264,16.786598038150743,44.90661383590562,7.368840433685028,High,General,Wheat
66.77234436647517,29.86079622551932,48.57656405881991,17.108206919933146,49.123715484041085,5.913068807944013,High,General,Maize
75.6757241302625,59.04130794400815,34.46588379364178,19.297106066168755,58.63318974730609,6.970052298210198,High,General,Wheat
52.24205854091152,33.79270430984679,25.01501396935493,22.771157477963417,49.054001675834655,7.232902126498083,High,General,Oats
62.07508545684743,33.492438166049105,30.144510834388328,26.220241150491034,66.99229235226615,6.541764356895023,High,General,Wheat
71.57637687654343,32.47647622146821,45.683460294095966,27.54796336141355,58.85220872922969,6.838531591687316,High,General,Maize
56.64872235381397,24.88446063697152,31.02146268563405,25.565029739357705,53.15947055307954,7.1300306333522965,High,General,Rice
46.72472513597184,24.445485893280495,39.78084500481632,28.928953222959574,41.16270806662548,6.021350315481187,High,General,Wheat
58.998038610549926,45.92420138136494,24.86781226906689,26.081152644238955,54.986450056140136,6.093791348536086,High,General,Barley
42.20890082972114,55.00472178232188,43.52374550421788,19.59401830506922,62.94328726375268,5.501255033256912,High,General,Rice
77.69533816009107,51.62082041086694,32.643107353730564,18.97621926507859,47.96672794037241,7.426188261795605,High,General,Barley
42.99284820779892,25.644303760854044,45.07873738114866,25.442886754516348,64.20320708946302,7.33508978919269,High,General,Barley
57.53826861002312,41.82328487168266,52.33579529216092,17.893058530344213,47.55420298152645,7.029136527518861,High,General,Barley
61.19525044354105,24.2236618390656,44.4658567755997,16.39072216215405,64.71239163852401,5.658152041953296,High,General,Wheat
79.41215329149142,21.8117857445231,31.829902503800827,22.98334312284291,42.55805024835032,6.395005779399016,High,General,Oats
46.64087294571444,46.25543437539069,30.22974806193201,27.32462354668433,65.98551126607089,5.703783507943106,High,General,Rice
44.57726074449434,41.40609334721401,33.09683834933792,16.520697637047952,54.97559352799991,5.531840534525597,High,General,Maize
40.34824588250174,23.28094740845884,26.584820529460195,26.87836985693594,48.89612768860786,6.732365930425194,High,General,Oats
46.22285747477209,21.39756985623954,27.246874034000804,27.17358006527322,47.95339751245447,7.421658834160377,High,General,Wheat
48.2909191627067,59.59025653637339,51.62764407600672,22.23411000122315,52.96031676791088,7.3057360468643004,High,General,Barley
65.22323766332369,21.200853285962875,35.3893030602978,15.859654650157305,69.97148494310935,6.893509629870809,High,General,Maize
48.788271615656015,37.78113012200639,37.43980722282343,17.618847768707795,46.609821803127474,5.693281168329743,High,General,Rice
40.82083258917301,40.18476098430782,43.76197862267245,25.611394127428987,43.09649946636999,6.0483280753446005,High,General,Oats
73.06473382009955,24.6912059120178,43.58613980606191,25.676669174864244,57.55105506155986,6.1401134537705815,High,General,Oats
54.62382804015867,26.76247113758865,22.69507486087703,28.475329127514986,54.65627399320771,7.026300115491122,High,General,Maize
54.14786746322936,34.0722002564141,53.261631453506624,23.74029219831874,55.72588813189922,7.104498358470228,High,General,Wheat
52.09916116671707,50.46703504854651,27.093062128957577,16.861610515706662,60.00806252671652,6.270212245979841,High,General,Rice
79.01493108585683,40.28329696241067,48.92286544198676,16.821223582574582,48.01432209611948,6.335767993235219,High,General,Maize
46.80461669237126,45.51607498211846,50.90683952512666,25.816985360352355,67.31994986151665,5.589018078552343,High,General,Barley
75.9295225581294,59.40698220362699,48.59598136365255,17.756769976618518,53.07016198366871,6.078273436837522,High,General,Rice
71.07213328559553,50.72021741252839,43.15910586216581,19.92578249424908,43.87258585427385,6.40257035435528,High,General,Oats
43.05919821997252,37.37445992564871,20.584359884355315,22.308180103828708,62.26896270201833,5.733966092770515,High,General,Maize
79.46916406003395,37.85767687186195,34.415019694526826,15.371473163642268,59.29313057853551,6.406534921510042,High,General,Oats
50.85463854156042,44.7508830816402,44.19357717450325,18.732285405298978,49.47230207452111,7.206351624515601,High,General,Oats
43.94331708089649,46.61460833675618,35.498051836901546,21.1183441276092,58.64556172102145,6.662642039450107,High,General,Oats
73.17256936503037,40.02843703346685,54.53919579651252,19.194544777398093,46.59585869106931,5.657859710076824,High,General,Wheat
68.267021347108,45.7944489125992,32.35209101398461,17.045554912013486,53.34518078021589,5.883342637660549,High,General,Oats
64.68875223511603,20.94129977656395,31.74139169834642,25.92018386694296,66.98237566501976,6.4490887003171125,High,General,Barley
46.23923454795733,37.18491455587376,30.63990772370632,27.19721482751977,44.00602699482248,6.222974299643624,High,General,Barley
59.13984465023847,31.15752304293907,33.31123475843182,18.862184642155874,51.60089349962386,6.217454039092198,High,General,Rice
71.22224107548855,25.16697780972441,42.29619857256749,26.61629241909455,64.63427274161042,6.55853489628718,High,General,Oats
52.14495752575361,23.981860512351005,48.28061177090363,20.783303466019703,69.08472698218534,6.668791843178915,High,General,Oats
52.46759314060166,44.1276866245867,46.50271670955141,22.60028686281004,53.61778409265388,7.093723140552382,High,General,Maize
40.12563624192489,40.94402188610447,52.30871279925918,27.84001612339729,55.20998860430042,6.181933126924969,High,General,Wheat
46.969736065815184,30.143364679854766,55.436559819897,26.24930522703612,57.16515885351309,7.110932566081173,High,General,Rice
75.01622500487338,38.83800235090058,52.64316169373405,27.076752769742665,67.97044424901132,6.177222458225265,High,General,Oats
57.66985966550829,39.68929260729633,20.757816134974185,17.05267749879535,65.74620372931089,5.610865977882468,High,General,Maize
79.36937996937735,27.80035921754463,49.43671814207955,16.045791387505943,45.11803373864933,6.608375302009582,High,General,Wheat
55.828318542951706,46.08372247526603,28.335982944733264,28.401070936319805,53.10273453541225,6.6758046497896295,High,General,Rice
68.60745819120964,51.23677425544362,25.317121708319306,20.817514043566412,53.92001284589279,7.36908049124372,High,General,Rice
51.27676171618917,51.65854163558076,45.53955139196542,19.31819517104521,63.6728833494627,6.952122652124949,High,General,Oats
54.552385645637344,44.098793228138206,32.7897278163078,25.870443813927366,58.08678647816306,7.335545304988879,High,General,Rice
47.62903950363579,40.46554330076056,22.28468653481773,27.54623394869785,59.62661386087039,7.316694420486019,High,General,Maize
53.8824947399758,22.4402857202158,25.505189375934453,27.937344328474516,69.94599722996853,6.709148220516484,High,General,Rice
61.88950081682572,31.513251954064238,20.03717667479844,19.73995711687841,42.24880130410039,6.555524130672895,High,General,Barley
79.67091523916997,23.730857871126798,56.12894509378829,27.78318586802511,46.69029470601199,6.6148819343272,High,General,Maize
66.56806852287143,58.55292643513894,20.984719353649545,15.61400916561518,52.2368781211464,7.456661615354496,High,General,Wheat
47.96983817633256,25.403205849030428,28.37823078038044,15.744922371895782,50.43347209146661,7.0463353834939175,High,General,Wheat
41.79845766366205,26.071016394044083,36.65051122751629,24.35278792761232,40.64936684040951,5.712531809584792,High,General,Oats
45.05425925258042,55.583064733219686,34.26285303803276,15.946595536733192,42.75332819413528,7.0568568135628,High,General,Oats
62.50220805092189,57.75713133905831,56.46903507651103,19.869137527652423,60.42859874210728,5.841076097796452,High,General,Barley
70.60641315267065,50.63316156939639,21.611557829381685,25.09133979370386,66.37973390087681,6.394701098011251,High,General,Wheat
77.61676829202987,20.216196946906795,40.48858830708206,20.059003440813395,55.426810337979326,5.920919344353068,High,General,Wheat
40.632926879872834,20.053850838262548,47.21917850097496,17.69399672160144,56.17573238540899,6.87916613106646,High,General,Wheat
